filepath,caption
dataset/SMALL_images/train/COCO_train2014_000000416119.jpg,A small yellow airplane has a face on it.
dataset/SMALL_images/train/COCO_train2014_000000220115.jpg,A group of four tennis players posing for a picture.
dataset/SMALL_images/train/COCO_train2014_000000124117.jpg,Woman on laptop inside living room with monitors.
dataset/SMALL_images/train/COCO_train2014_000000280302.jpg,some people standing around with some holding suitcases
dataset/SMALL_images/train/COCO_train2014_000000470663.jpg,A male and female tennis player touching hands as they walk past each other
dataset/SMALL_images/train/COCO_train2014_000000062397.jpg,A man riding a skateboard around white traffic cones.
dataset/SMALL_images/train/COCO_train2014_000000365596.jpg,a desk with a silver laptop a cup and a few plants
dataset/SMALL_images/train/COCO_train2014_000000279212.jpg,a black dog is laying down on a couch
dataset/SMALL_images/train/COCO_train2014_000000511188.jpg,A large passenger bus is parked in front of a big building on a street in the city.
dataset/SMALL_images/train/COCO_train2014_000000092694.jpg,Two men sitting on a couch while holding Wii remotes.
dataset/SMALL_images/train/COCO_train2014_000000216223.jpg,A woman standing indoors waves a wii mote.
dataset/SMALL_images/train/COCO_train2014_000000319388.jpg,A young blonde boy setting up a skateboard on a sidewalk.
dataset/SMALL_images/train/COCO_train2014_000000328810.jpg,A woman moves letter magnets on a fridge.
dataset/SMALL_images/train/COCO_train2014_000000519906.jpg,a couple of people on motor bikes pass the finish line
dataset/SMALL_images/train/COCO_train2014_000000255216.jpg,A bride with a bouquet of flowers posing with her groom for a picture.
dataset/SMALL_images/train/COCO_train2014_000000552517.jpg,A couple of people that are on the street.
dataset/SMALL_images/train/COCO_train2014_000000225607.jpg,a man is swinging a tennis racket at a game
dataset/SMALL_images/train/COCO_train2014_000000309386.jpg,There is a slice of pizza on the plate next to the bottle of beer.
dataset/SMALL_images/train/COCO_train2014_000000475674.jpg,Several people skiing down a snowy slope.
dataset/SMALL_images/train/COCO_train2014_000000358457.jpg,A cow is standing and posing with curd in mouth.
dataset/SMALL_images/train/COCO_train2014_000000078075.jpg,A car driving down the road under a traffic light beside buildings.
dataset/SMALL_images/train/COCO_train2014_000000044385.jpg,A woman swinging a tennis racquet on a tennis court.
dataset/SMALL_images/train/COCO_train2014_000000354679.jpg,"Three young children riding on horses, near sunset."
dataset/SMALL_images/train/COCO_train2014_000000460470.jpg,A man on the back of a red bus.
dataset/SMALL_images/train/COCO_train2014_000000351729.jpg,a man in a suit and sunglasses standing on a sidwalk
dataset/SMALL_images/train/COCO_train2014_000000292157.jpg,A cluttered desk with the computer turned on
dataset/SMALL_images/train/COCO_train2014_000000417134.jpg,Somebody looking at their texts on a flip telephone
dataset/SMALL_images/train/COCO_train2014_000000177847.jpg,Two giraffes next to trees eating their food.
dataset/SMALL_images/train/COCO_train2014_000000495931.jpg,Two people are on a wooden wharf overlooking the water.
dataset/SMALL_images/train/COCO_train2014_000000114728.jpg,An airplane is flying in the sky with its landing gear out.
dataset/SMALL_images/train/COCO_train2014_000000447062.jpg,a few people that are on a laptop outside
dataset/SMALL_images/train/COCO_train2014_000000071528.jpg,cow in at bazaar standing under some dress
dataset/SMALL_images/train/COCO_train2014_000000423050.jpg,A man in business attire with a yellow lapel flower.
dataset/SMALL_images/train/COCO_train2014_000000353220.jpg,someone looking at several zebras from a car
dataset/SMALL_images/train/COCO_train2014_000000402779.jpg,A computer desk with lots of devices and wires.
dataset/SMALL_images/train/COCO_train2014_000000341612.jpg,Dock lining both sides looking out to the expanse of ocean
dataset/SMALL_images/train/COCO_train2014_000000581118.jpg,"A microwave is atop a wooden table, below a mirror."
dataset/SMALL_images/train/COCO_train2014_000000579632.jpg,Two Cheeseburgers and french fries served on a white plate.
dataset/SMALL_images/train/COCO_train2014_000000489070.jpg,A red stop sign sitting in the middle of a tall grass covered field.
dataset/SMALL_images/train/COCO_train2014_000000033105.jpg,A person's feet in a snowboard on snowy slope.
dataset/SMALL_images/train/COCO_train2014_000000190659.jpg,Batter is waiting for the oncoming pitch to hit
dataset/SMALL_images/train/COCO_train2014_000000354205.jpg,A large passenger jet sitting on an airport runway.
dataset/SMALL_images/train/COCO_train2014_000000437297.jpg,A woman taking a big bite of a hamburger.
dataset/SMALL_images/train/COCO_train2014_000000147585.jpg,A bullet train pulling into a train station next to empty railroad tracks.
dataset/SMALL_images/train/COCO_train2014_000000103818.jpg,Chinese art picture with large vase and decorative plate.
dataset/SMALL_images/train/COCO_train2014_000000364098.jpg,some people are flying their kites at the beach
dataset/SMALL_images/train/COCO_train2014_000000187037.jpg,A giraffe sitting on a mound of soft dirt.
dataset/SMALL_images/train/COCO_train2014_000000365888.jpg,A vase full of lilies on a table.
dataset/SMALL_images/train/COCO_train2014_000000077806.jpg,A dog is inside of a covered cage on back of a motorcycle.
dataset/SMALL_images/train/COCO_train2014_000000379871.jpg,a baby sitting with a man reading a book
dataset/SMALL_images/train/COCO_train2014_000000311099.jpg,A LONE FLOWER IN A SMALL VASE OF WATER
dataset/SMALL_images/train/COCO_train2014_000000492882.jpg,A large white airplane and some trucks on a lot.
dataset/SMALL_images/train/COCO_train2014_000000361454.jpg,Man on side walk flipping his skateboard in mid air.
dataset/SMALL_images/train/COCO_train2014_000000306975.jpg,An elephant tied up to a pole in a court yard.
dataset/SMALL_images/train/COCO_train2014_000000185247.jpg,a person wearing a blue button up shirt pushing a cart
dataset/SMALL_images/train/COCO_train2014_000000529963.jpg,a man that is brushing his teeth with a toothbrush
dataset/SMALL_images/train/COCO_train2014_000000332468.jpg,a small hallway with some stairs in it
dataset/SMALL_images/train/COCO_train2014_000000114657.jpg,A gray and white cat leaning up against a small TV.
dataset/SMALL_images/train/COCO_train2014_000000332316.jpg,A male with a backpack standing in the grass flying a kite.
dataset/SMALL_images/train/COCO_train2014_000000207521.jpg,A woman in a hospital bed talks on phone.
dataset/SMALL_images/train/COCO_train2014_000000220156.jpg,People walking around a village next to a very large yellow church.
dataset/SMALL_images/train/COCO_train2014_000000461669.jpg,a close up of a giraffe with trees in the background
dataset/SMALL_images/train/COCO_train2014_000000516412.jpg,There is food including fries and a hot dog on a table.
dataset/SMALL_images/train/COCO_train2014_000000199152.jpg,a man on a surf board in front of a huge crowd
dataset/SMALL_images/train/COCO_train2014_000000087146.jpg,Three ponies are grazing and a dog is barking at one.
dataset/SMALL_images/train/COCO_train2014_000000496179.jpg,A tall red brick building sitting next to a street light.
dataset/SMALL_images/train/COCO_train2014_000000106123.jpg,A man standing in a kitchen next to a counter top.
dataset/SMALL_images/train/COCO_train2014_000000280224.jpg,A pink bus with flowers on it on a highway.
dataset/SMALL_images/train/COCO_train2014_000000394550.jpg,Two doughnuts placed on a flower printed plate in between utensils.
dataset/SMALL_images/train/COCO_train2014_000000107197.jpg,Long boats are parked together at the edge of a river under trees.
dataset/SMALL_images/train/COCO_train2014_000000077325.jpg,The dog is running down the beach toward the water's edge
dataset/SMALL_images/train/COCO_train2014_000000538149.jpg,A picture filled with many things all inside.
dataset/SMALL_images/train/COCO_train2014_000000055937.jpg,A woman is skiing down a snowy hill alone.
dataset/SMALL_images/train/COCO_train2014_000000223477.jpg,A strangely colored bear is walking a small path between patches of snow.
dataset/SMALL_images/train/COCO_train2014_000000060568.jpg,A boy is walking and holding an elephant its trunk.
dataset/SMALL_images/train/COCO_train2014_000000267699.jpg,"A street with buses, cars and many wire"
dataset/SMALL_images/train/COCO_train2014_000000222608.jpg,A motorcycle parked on a street with a car driving by.
dataset/SMALL_images/train/COCO_train2014_000000241082.jpg,A street sign is outdoors beside a small footbridge.
dataset/SMALL_images/train/COCO_train2014_000000452279.jpg,Two women sitting on a bench together .
dataset/SMALL_images/train/COCO_train2014_000000197812.jpg,People enjoy a day at a mountain lake.
dataset/SMALL_images/train/COCO_train2014_000000039632.jpg,A busy city street with cars and pedestrians.
dataset/SMALL_images/train/COCO_train2014_000000565009.jpg,A brick house with a cat looking out the window from inside.
dataset/SMALL_images/train/COCO_train2014_000000572307.jpg,A platter that has different types of vegetables.
dataset/SMALL_images/train/COCO_train2014_000000139604.jpg,the groom is feeding his new bride a piece of wedding cake
dataset/SMALL_images/train/COCO_train2014_000000099907.jpg,a graveyard and a churches steeple and a clock
dataset/SMALL_images/train/COCO_train2014_000000323153.jpg,A snowboarder is decked out in cold weather sports gear and holds his hands up on a snowy day.
dataset/SMALL_images/train/COCO_train2014_000000312843.jpg,"A person with his hands up, riding a skateboard at a park."
dataset/SMALL_images/train/COCO_train2014_000000527446.jpg,A baseball player hitting the ball at home plate.
dataset/SMALL_images/train/COCO_train2014_000000575163.jpg,a man that is surffing on some water
dataset/SMALL_images/train/COCO_train2014_000000347908.jpg,A young boy swinging a bat at a baseball at a game.
dataset/SMALL_images/train/COCO_train2014_000000241595.jpg,The blender is full of some type of beverage.
dataset/SMALL_images/train/COCO_train2014_000000058248.jpg,A dirty bathroom with a rusty sink and a broken toilet.
dataset/SMALL_images/train/COCO_train2014_000000283138.jpg,A woman that is standing next to a dog.
dataset/SMALL_images/train/COCO_train2014_000000111124.jpg,A group of people on skateboards riding around.
dataset/SMALL_images/train/COCO_train2014_000000345090.jpg,a motorcycle parked on the side of the road by a brick wall
dataset/SMALL_images/train/COCO_train2014_000000034779.jpg,motor bikes in a row with people standing around
dataset/SMALL_images/train/COCO_train2014_000000118312.jpg,Long suspension bridge on a foggy day with traffic on it.
dataset/SMALL_images/train/COCO_train2014_000000442771.jpg,an image of a set of bikes parked outside
dataset/SMALL_images/train/COCO_train2014_000000251509.jpg,a man in a hat skiing on a cloudy day
dataset/SMALL_images/train/COCO_train2014_000000091440.jpg,A group of people that are standing in the sand at the beach.
dataset/SMALL_images/train/COCO_train2014_000000334732.jpg,there is a cat that is sitting at the dinner table
dataset/SMALL_images/train/COCO_train2014_000000510570.jpg,The camera catches a table full of newspaper readers.
dataset/SMALL_images/train/COCO_train2014_000000242926.jpg,A black and white photo of a poster or book cover
dataset/SMALL_images/train/COCO_train2014_000000497989.jpg,A small mirror on a yellow school bus
dataset/SMALL_images/train/COCO_train2014_000000314379.jpg,A man riding a snowboard down a hill.
dataset/SMALL_images/train/COCO_train2014_000000286129.jpg,A soccer game with a bunch of spectators is taking place.
dataset/SMALL_images/train/COCO_train2014_000000389157.jpg,A picture of three people holding snow boards.
dataset/SMALL_images/train/COCO_train2014_000000455322.jpg,A table that has several plates of food and glasses of wine.
dataset/SMALL_images/train/COCO_train2014_000000348279.jpg,Infant child in a business suit looking to it's left.
dataset/SMALL_images/train/COCO_train2014_000000147830.jpg,"A red, double decker bus driving past a sign reading, ""pedestrians extreme danger!""."
dataset/SMALL_images/train/COCO_train2014_000000175734.jpg,A group of women working on an assembly line machine.
dataset/SMALL_images/train/COCO_train2014_000000229041.jpg,A couple of brown and white cows laying on top of grass.
dataset/SMALL_images/train/COCO_train2014_000000261481.jpg,A white toilet and sink in a small bathroom.
dataset/SMALL_images/train/COCO_train2014_000000300198.jpg,An old-fashioned shop is sitting along a busy street.
dataset/SMALL_images/train/COCO_train2014_000000478783.jpg,Airplane on the tarmac being pulled by a vehicle.
dataset/SMALL_images/train/COCO_train2014_000000462254.jpg,A maroon and gold train on the tracks below electric power lines.
dataset/SMALL_images/train/COCO_train2014_000000289751.jpg,an unfolded umbrella laying on a sidewalk near benches
dataset/SMALL_images/train/COCO_train2014_000000295020.jpg,A young boy hitting a tennis ball with a tennis racquet.
dataset/SMALL_images/train/COCO_train2014_000000280260.jpg,An adult sheep standing next to a baby sheep on a farm.
dataset/SMALL_images/train/COCO_train2014_000000542027.jpg,Two young women using laptop computers at a desk.
dataset/SMALL_images/train/COCO_train2014_000000153031.jpg,A view of a street sign that shows a three way intersection.
dataset/SMALL_images/train/COCO_train2014_000000446199.jpg,Two trains in a train station that is full of people.
dataset/SMALL_images/train/COCO_train2014_000000260395.jpg,A red bus goes down the street beside a yellow building.
dataset/SMALL_images/train/COCO_train2014_000000033765.jpg,A group of giraffes roaming a grassy area in a natural setting.
dataset/SMALL_images/train/COCO_train2014_000000396080.jpg,Different street signs written in Asian direct city traffic.
dataset/SMALL_images/train/COCO_train2014_000000376757.jpg,A group of people walking off the side of a plane.
dataset/SMALL_images/train/COCO_train2014_000000513138.jpg,A yellow dog laying on a blanket on a couch.
dataset/SMALL_images/train/COCO_train2014_000000493603.jpg,A man is cleaning the garage while talking on the phone.
dataset/SMALL_images/train/COCO_train2014_000000391657.jpg,A large clock tower next to a building on a street.
dataset/SMALL_images/train/COCO_train2014_000000295159.jpg,A plate with food on it with a fork and a spoon.
dataset/SMALL_images/train/COCO_train2014_000000158080.jpg,There are four planes flying in a formation.
dataset/SMALL_images/train/COCO_train2014_000000482545.jpg,A cat drinking from a toilet in a bathroom with toothbrushes.
dataset/SMALL_images/train/COCO_train2014_000000388504.jpg,"A kitchen with a stove, oven, pots and a light."
dataset/SMALL_images/train/COCO_train2014_000000096067.jpg,a kid seated near some eggs and a glass tin
dataset/SMALL_images/train/COCO_train2014_000000187178.jpg,A man looks at a huge pile of green bananas.
dataset/SMALL_images/train/COCO_train2014_000000139012.jpg,A man is in the middle of a lot of clocks.
dataset/SMALL_images/train/COCO_train2014_000000527832.jpg,Brown dachshund on a yellow towel looking at waves.
dataset/SMALL_images/train/COCO_train2014_000000397938.jpg,A woman and some kids at a counter with food.
dataset/SMALL_images/train/COCO_train2014_000000447209.jpg,A yellow street crossing sign of a bicycle and button to press for crossing the intersection.
dataset/SMALL_images/train/COCO_train2014_000000080780.jpg,People are getting into the airplane on the runway.
dataset/SMALL_images/train/COCO_train2014_000000485605.jpg,a small bathroom with a toilet and a sink
dataset/SMALL_images/train/COCO_train2014_000000381036.jpg,A flat screen television with video game equipment next to it.
dataset/SMALL_images/train/COCO_train2014_000000041340.jpg,A girl looks back and smiles on a ski lift.
dataset/SMALL_images/train/COCO_train2014_000000322468.jpg,This is a picture of a tennis player wearing white.
dataset/SMALL_images/train/COCO_train2014_000000372902.jpg,some plants are growing by a parking lot
dataset/SMALL_images/train/COCO_train2014_000000275663.jpg,Vegetables with sauce on white plate on large serving surface.
dataset/SMALL_images/train/COCO_train2014_000000440586.jpg,Black and white picture of a motorcycle parked in the street.
dataset/SMALL_images/train/COCO_train2014_000000126613.jpg,A man cooks food outdoors near his two dogs.
dataset/SMALL_images/train/COCO_train2014_000000263784.jpg,a batroom with black walls and a big tub
dataset/SMALL_images/train/COCO_train2014_000000205114.jpg,Airplane takes off over a mural of monkey's on a building.
dataset/SMALL_images/train/COCO_train2014_000000170584.jpg,Two cats are lounging on a skateboard in a carpeted room.
dataset/SMALL_images/train/COCO_train2014_000000522256.jpg,TWO LITTLE GIRLS PLAYING WITH A BAT AND A TENNIS BALL
dataset/SMALL_images/train/COCO_train2014_000000346004.jpg,A bicycle parked with packages on the back.
dataset/SMALL_images/train/COCO_train2014_000000047213.jpg,A man is standing near a table filled with wine glasses and wine bottles.
dataset/SMALL_images/train/COCO_train2014_000000071126.jpg,A man and woman at an antique vehicle rally look over a vintage motorcycle.
dataset/SMALL_images/train/COCO_train2014_000000302432.jpg,a studded bear is sitting against a frame
dataset/SMALL_images/train/COCO_train2014_000000129485.jpg,An old church with two tall clock towers.
dataset/SMALL_images/train/COCO_train2014_000000176596.jpg,A group of men standing on a city street.
dataset/SMALL_images/train/COCO_train2014_000000460916.jpg,There is a person sitting on a bed with a laptop computer.
dataset/SMALL_images/train/COCO_train2014_000000553077.jpg,A flock of birds flying over a jungle in a cloudy sky.
dataset/SMALL_images/train/COCO_train2014_000000336002.jpg,A batter waits for a pitch at a baseball game.
dataset/SMALL_images/train/COCO_train2014_000000334630.jpg,People sitting on the beach facing a body of water.
dataset/SMALL_images/train/COCO_train2014_000000210077.jpg,A woman standing near her kitchen area of a home.
dataset/SMALL_images/train/COCO_train2014_000000558342.jpg,A couple of toilets that are very white.
dataset/SMALL_images/train/COCO_train2014_000000569750.jpg,A jet airliner carrying a space shuttle on its back.
dataset/SMALL_images/train/COCO_train2014_000000177609.jpg,There is a group of toys in an oven
dataset/SMALL_images/train/COCO_train2014_000000240967.jpg,A pick up truck with a freezer and 4 wheeler in the truck bed
dataset/SMALL_images/train/COCO_train2014_000000335935.jpg,A large pizza sits in the pizza box.
dataset/SMALL_images/train/COCO_train2014_000000431569.jpg,A large herd of elephants hiding behind trees.
dataset/SMALL_images/train/COCO_train2014_000000016060.jpg,some people are walking under umbrellas in the rain
dataset/SMALL_images/train/COCO_train2014_000000155845.jpg,A truck driving down a beach with a sign in the foreground.
dataset/SMALL_images/train/COCO_train2014_000000241402.jpg,A person is skateboarding in a skateboard rink and people are watching
dataset/SMALL_images/train/COCO_train2014_000000027267.jpg,a young girl is playing with a green vase
dataset/SMALL_images/train/COCO_train2014_000000107454.jpg,A wall mounted oven sitting next to a sink.
dataset/SMALL_images/train/COCO_train2014_000000367605.jpg,A man with a tennis racket swinging at a tennis ball.
dataset/SMALL_images/train/COCO_train2014_000000380729.jpg,A row of houses with large chimneys and pointy roofs..
dataset/SMALL_images/train/COCO_train2014_000000391251.jpg,Wireless keyboard sitting on a table next to other technology pieces.
dataset/SMALL_images/train/COCO_train2014_000000427941.jpg,A surfer coming out of a curl on the ocean.
dataset/SMALL_images/train/COCO_train2014_000000378541.jpg,A cat hiding between some books on a desk.
dataset/SMALL_images/train/COCO_train2014_000000395444.jpg,The rabbit is eating a banana on the floor.
dataset/SMALL_images/train/COCO_train2014_000000293723.jpg,A siamese cat sitting on a bed in a bedroom.
dataset/SMALL_images/train/COCO_train2014_000000332355.jpg,A man up high in a bucket truck with a large clock.
dataset/SMALL_images/train/COCO_train2014_000000340119.jpg,A large white bath tub sitting underneath a window.
dataset/SMALL_images/train/COCO_train2014_000000531828.jpg,Hand holding white doughnut with toppings by cement
dataset/SMALL_images/train/COCO_train2014_000000580345.jpg,A bus driving down a street next to tall buildings.
dataset/SMALL_images/train/COCO_train2014_000000142322.jpg,Two small brown teddy bears sitting on blue background.
dataset/SMALL_images/train/COCO_train2014_000000433616.jpg,A post has many warning signs on it.
dataset/SMALL_images/train/COCO_train2014_000000530300.jpg,Blue and white train pulling into a station at night.
dataset/SMALL_images/train/COCO_train2014_000000472551.jpg,These are strange looking palm trees lining the street.
dataset/SMALL_images/train/COCO_train2014_000000224825.jpg,There is a finger on the level of a blender
dataset/SMALL_images/train/COCO_train2014_000000545898.jpg,A table full of hotdogs with toppings and cups with drink.
dataset/SMALL_images/train/COCO_train2014_000000383949.jpg,The men are working behind the counter in the restaurant kitchen.
dataset/SMALL_images/train/COCO_train2014_000000160273.jpg,a couple of men in graduation attire use their cell phones
dataset/SMALL_images/train/COCO_train2014_000000027340.jpg,A squatting toilet in a very small bathroom with exposed plumbing.
dataset/SMALL_images/train/COCO_train2014_000000006066.jpg,The tower of the building has a clock displayed.
dataset/SMALL_images/train/COCO_train2014_000000283479.jpg,"A sandwich, drink, mp3 player, a magazine and two books on a table."
dataset/SMALL_images/train/COCO_train2014_000000219141.jpg,Someone wearing an apron and over sleeves is stitching a teddy bear.
dataset/SMALL_images/train/COCO_train2014_000000104809.jpg,There is a small clock sitting on a counter next to a coffee mug.
dataset/SMALL_images/train/COCO_train2014_000000392083.jpg,A crowd of people standing on top of a beach near the ocean.
dataset/SMALL_images/train/COCO_train2014_000000111972.jpg,A female tennis player is about to serve the ball
dataset/SMALL_images/train/COCO_train2014_000000160938.jpg,A group of people standing next to each other near a table with orange flowers.
dataset/SMALL_images/train/COCO_train2014_000000284340.jpg,A double decker bus on a rocky road in a quiet town.
dataset/SMALL_images/train/COCO_train2014_000000242860.jpg,A plate with a slice of chocolate cake and two slices of an orange.
dataset/SMALL_images/train/COCO_train2014_000000416117.jpg,A man and woman playing video games in their living room.
dataset/SMALL_images/train/COCO_train2014_000000085212.jpg,a toilet in an unfinished bath room
dataset/SMALL_images/train/COCO_train2014_000000316571.jpg,A person is skateboarding in front of a city bus.
dataset/SMALL_images/train/COCO_train2014_000000487757.jpg,A giant bear reflects in the windows of a building.
dataset/SMALL_images/train/COCO_train2014_000000262917.jpg,A man doing a ski jump in the air.
dataset/SMALL_images/train/COCO_train2014_000000055076.jpg,Group of horses frolicking on grassy meadow at sunset.
dataset/SMALL_images/train/COCO_train2014_000000263036.jpg,Red and gray train crossing bricked overhead railway.
dataset/SMALL_images/train/COCO_train2014_000000259337.jpg,A close up of a blue and a pink sprinkled doughnut.
dataset/SMALL_images/train/COCO_train2014_000000196393.jpg,A cat eating from a bowl next to a bird.
dataset/SMALL_images/train/COCO_train2014_000000292135.jpg,A man and his Pomeranian dog sitting at a red table for a meal in an outdoor cafe.
dataset/SMALL_images/train/COCO_train2014_000000170207.jpg,A pair of scissors are outside hanging from a clip.
dataset/SMALL_images/train/COCO_train2014_000000267717.jpg,Two boats in a large body of water.
dataset/SMALL_images/train/COCO_train2014_000000284333.jpg,a large white and red plane is in the air
dataset/SMALL_images/train/COCO_train2014_000000196104.jpg,Batter takes a swing during the baseball game
dataset/SMALL_images/train/COCO_train2014_000000084558.jpg,a person reading a sign next to a little airplane
dataset/SMALL_images/train/COCO_train2014_000000191945.jpg,A man pushing a child sitting on a skateboard.
dataset/SMALL_images/train/COCO_train2014_000000145343.jpg,A red bus is inside a garage with a table in front
dataset/SMALL_images/train/COCO_train2014_000000021921.jpg,some brown and yellow bananas and strawberries against a white background
dataset/SMALL_images/train/COCO_train2014_000000284127.jpg,A pair of packaged white headphones beside a pair of scissors.
dataset/SMALL_images/train/COCO_train2014_000000534001.jpg,an image of cubicles set up outdoors
dataset/SMALL_images/train/COCO_train2014_000000081639.jpg,The two cats enjoy playing on the bed.
dataset/SMALL_images/train/COCO_train2014_000000504211.jpg,a baseball player holding a bat on the field
dataset/SMALL_images/train/COCO_train2014_000000497815.jpg,a little cow walking beside some bigger cows
dataset/SMALL_images/train/COCO_train2014_000000492606.jpg,Two giraffe walking along a grass covered hill.
dataset/SMALL_images/train/COCO_train2014_000000280220.jpg,Black and white photo of the legs and feet of a skate boarder
dataset/SMALL_images/train/COCO_train2014_000000471330.jpg,An adult and two children standing on a ski slope.
dataset/SMALL_images/train/COCO_train2014_000000275930.jpg,some people are standing near a large plane
dataset/SMALL_images/train/COCO_train2014_000000235981.jpg,A large donkey standing in the middle of a grassy field.
dataset/SMALL_images/train/COCO_train2014_000000253444.jpg,Zebras and elephants checking out a passenger van.
dataset/SMALL_images/train/COCO_train2014_000000453602.jpg,a mushroom and broccoli stir fry on a bed of rice
dataset/SMALL_images/train/COCO_train2014_000000202855.jpg,Two women are sitting at a pink table which holds a birthday cake.
dataset/SMALL_images/train/COCO_train2014_000000525232.jpg,A woman standing near a man that is using a phone
dataset/SMALL_images/train/COCO_train2014_000000471107.jpg,A stop sign standing at an intersection at night with a car passing by a house.
dataset/SMALL_images/train/COCO_train2014_000000013302.jpg,A child walking around in the sand and flying her kite.
dataset/SMALL_images/train/COCO_train2014_000000393978.jpg,a skateboarder doing a trick on the side of a wall
dataset/SMALL_images/train/COCO_train2014_000000395614.jpg,a red passenger train sitting next to a platform with people an a sign
dataset/SMALL_images/train/COCO_train2014_000000372660.jpg,People stand and eat hot dogs under a tent.
dataset/SMALL_images/train/COCO_train2014_000000473658.jpg,two people jumping in the air to catch a frisbee
dataset/SMALL_images/train/COCO_train2014_000000068654.jpg,An underground tunnel holds a large subway system.
dataset/SMALL_images/train/COCO_train2014_000000554136.jpg,"A zebra stands in the sun and reaches for the ground, in a pen."
dataset/SMALL_images/train/COCO_train2014_000000541072.jpg,Two birds are sitting on a bird feeder in a tree.
dataset/SMALL_images/train/COCO_train2014_000000417822.jpg,A red passenger jet sitting on a tarmac at an airport.
dataset/SMALL_images/train/COCO_train2014_000000256451.jpg,Nine people on skis are posing for a picture on a snowy mountain.
dataset/SMALL_images/train/COCO_train2014_000000444986.jpg,The smushed teddy bear is sitting on the cement sidewalk.
dataset/SMALL_images/train/COCO_train2014_000000428816.jpg,A couple of women standing next to each other.
dataset/SMALL_images/train/COCO_train2014_000000322975.jpg,A yellow fire hydrant sitting in the grass
dataset/SMALL_images/train/COCO_train2014_000000543447.jpg,"A modern kitchen complete with a sink, oven, range and a refrigerator."
dataset/SMALL_images/train/COCO_train2014_000000277003.jpg,The woman is standing near the clock with a jacket.
dataset/SMALL_images/train/COCO_train2014_000000276365.jpg,Several individuals are hanging out and enjoying their time.
dataset/SMALL_images/train/COCO_train2014_000000020727.jpg,Someone is taking a picture of a model airplane?
dataset/SMALL_images/train/COCO_train2014_000000076491.jpg,A dog in the deep snow with a Frisbee.
dataset/SMALL_images/train/COCO_train2014_000000282868.jpg,"A plate with a bacon wrapped crescent dog, brooch and a biscuit"
dataset/SMALL_images/train/COCO_train2014_000000041940.jpg,A man sitting in front of a Rachael Ray poster.
dataset/SMALL_images/train/COCO_train2014_000000147444.jpg,A man kicking a soccer ball on a field.
dataset/SMALL_images/train/COCO_train2014_000000482251.jpg,a man and woman play Wii Sports boxing in a living room
dataset/SMALL_images/train/COCO_train2014_000000039538.jpg,Several people standing behind a ribbon at a ribbon cutting.
dataset/SMALL_images/train/COCO_train2014_000000496210.jpg,a couple of giraffes are in a field
dataset/SMALL_images/train/COCO_train2014_000000036941.jpg,Two sheep resting near a fence in a field.
dataset/SMALL_images/train/COCO_train2014_000000554442.jpg,Zebras standing on grass in a chain link enclosure.
dataset/SMALL_images/train/COCO_train2014_000000023004.jpg,Two horses racing with two men on them.
dataset/SMALL_images/train/COCO_train2014_000000002618.jpg,an empty refrigerator door open and its light is on
dataset/SMALL_images/train/COCO_train2014_000000205055.jpg,The tennis players are standing next to each other.
dataset/SMALL_images/train/COCO_train2014_000000100669.jpg,A man sitting on a bench in a dreary area.
dataset/SMALL_images/train/COCO_train2014_000000537397.jpg,a helicopter that is flying over some water
dataset/SMALL_images/train/COCO_train2014_000000117413.jpg,A biker is sitting on his bike in traffic.
dataset/SMALL_images/train/COCO_train2014_000000206469.jpg,a man that has a frizbee and a dog
dataset/SMALL_images/train/COCO_train2014_000000156709.jpg,an image of a herd of sheep grazing in the pasture
dataset/SMALL_images/train/COCO_train2014_000000317112.jpg,Two men dressed in tux's posing for the camerea .
dataset/SMALL_images/train/COCO_train2014_000000310688.jpg,A graffiti covered blue sign surrounded by trees
dataset/SMALL_images/train/COCO_train2014_000000494986.jpg,A picture of a television screen showing a black-and-white movie.
dataset/SMALL_images/train/COCO_train2014_000000321140.jpg,There are a bunch of pictures showing bright yellow items.
dataset/SMALL_images/train/COCO_train2014_000000120385.jpg,A sign that is behind a red bench.
dataset/SMALL_images/train/COCO_train2014_000000261342.jpg,A street corner of a city with a road sign
dataset/SMALL_images/train/COCO_train2014_000000245550.jpg,Several horses that are grazing together in a field.
dataset/SMALL_images/train/COCO_train2014_000000190684.jpg,Two men watching children sit at a table.
dataset/SMALL_images/train/COCO_train2014_000000034539.jpg,A woman on her snow skis being watched by a crowd.
dataset/SMALL_images/train/COCO_train2014_000000570196.jpg,A group of cows stand in a field by a fence.
dataset/SMALL_images/train/COCO_train2014_000000286044.jpg,A table topped with bowls and plates filled with food.
dataset/SMALL_images/train/COCO_train2014_000000179124.jpg,The red clock is saying eleven o clock.
dataset/SMALL_images/train/COCO_train2014_000000256013.jpg,a frothy cup of coffee sits on a table
dataset/SMALL_images/train/COCO_train2014_000000044385.jpg,a woman stretches high to hit a shot in tennis
dataset/SMALL_images/train/COCO_train2014_000000345062.jpg,Two pizzas sit ready to eat on a grill.
dataset/SMALL_images/train/COCO_train2014_000000296913.jpg,two kittens sitting on a woman in a chair
dataset/SMALL_images/train/COCO_train2014_000000256231.jpg,A picture of a building with a very nice clock.
dataset/SMALL_images/train/COCO_train2014_000000206583.jpg,People are sitting around a table in a restaurant.
dataset/SMALL_images/train/COCO_train2014_000000063143.jpg,A computer with a car background sits on a glass desk.
